,left_side,right_side,similairity
2673,buchanan - te connectivity,cgs - te connectivity,0.5358405672308872
2674,buchanan - te connectivity,crompton - te connectivity,0.5325081085473016
2675,buchanan - te connectivity,citec - te connectivity,0.5305390509871223
2676,buchanan - te connectivity,citec / te connectivity,0.5305390509871223
2677,buchanan - te connectivity,aet - te connectivity,0.5277147067363628
2678,buchanan - te connectivity,ma-com - te connectivity,0.5197064544582333
2679,buchanan - te connectivity,amp connectors / te connectivity,0.5154493790126734
2680,buchanan - te connectivity,oeg - te connectivity,0.514218956804595
2681,buchanan - te connectivity,oeg / te connectivity,0.514218956804595
2682,buchanan - te connectivity,elcon connectors / te connectivity,0.514004032501651
2683,buchanan - te connectivity,cii / te connectivity,0.512500576221027
2684,buchanan - te connectivity,cii - te connectivity,0.512500576221027
2685,buchanan - te connectivity,corcom - te connectivity,0.5049938808887061
2686,buchanan - te connectivity,corcom / te connectivity,0.5049938808887061
2687,buchanan - te connectivity,quad - te connectivity,0.5044961986810174
2690,buchanan / te connectivity,buchanan terminal blocks / te connectivity,0.6534390532664791
2691,buchanan / te connectivity,te connectivity,0.6231307453925433
2692,buchanan / te connectivity,elcon - te connectivity,0.6128054707188622
2693,buchanan / te connectivity,te connectivity's buchanan terminal blocks,0.5866859053195587
2694,buchanan / te connectivity,hartman - te connectivity,0.5745598451096298
2695,buchanan / te connectivity,nanonics - te connectivity,0.5736909275727932
2696,buchanan / te connectivity,hts - te connectivity,0.5430767616209908
2697,buchanan / te connectivity,amp - te connectivity,0.5428165343544294
2698,buchanan / te connectivity,cgs - te connectivity,0.5358405672308872
2699,buchanan / te connectivity,crompton - te connectivity,0.5325081085473016
2700,buchanan / te connectivity,citec - te connectivity,0.5305390509871223
2701,buchanan / te connectivity,citec / te connectivity,0.5305390509871223
2702,buchanan / te connectivity,aet - te connectivity,0.5277147067363628
2703,buchanan / te connectivity,ma-com - te connectivity,0.5197064544582333
2704,buchanan / te connectivity,amp connectors / te connectivity,0.5154493790126734
2705,buchanan / te connectivity,oeg - te connectivity,0.514218956804595
2706,buchanan / te connectivity,oeg / te connectivity,0.514218956804595
2707,buchanan / te connectivity,elcon connectors / te connectivity,0.514004032501651
2708,buchanan / te connectivity,cii / te connectivity,0.512500576221027
2709,buchanan / te connectivity,cii - te connectivity,0.512500576221027
2710,buchanan / te connectivity,corcom - te connectivity,0.5049938808887061
2711,buchanan / te connectivity,corcom / te connectivity,0.5049938808887061
2712,buchanan / te connectivity,quad - te connectivity,0.5044961986810174
2714,buchanan terminal blocks / te connectivity,te connectivity's buchanan terminal blocks,0.8659551283247888
2715,buchanan terminal blocks / te connectivity,buchanan / te connectivity,0.6534390532664791
2716,buchanan terminal blocks / te connectivity,buchanan - te connectivity,0.6534390532664791
2718,bud industries,"bud industries, inc.",0.9198211938768026
2719,bud industries,jonard industries,0.5843089464634847
2720,bud industries,c-ton industries,0.5768702429159929
2721,bud industries,astro industries,0.5731074115045359
2722,bud industries,ok industries,0.5701214152880285
2723,bud industries,electro industries,0.5496650625093995
2724,bud industries,cec industries,0.5441918669720787
2725,bud industries,cw industries,0.5436830140895555
2726,bud industries,iac industries,0.5324012783851454
2727,bud industries,wintec industries,0.5227041285161403
2728,bud industries,rowe industries,0.5224666414986976
2729,bud industries,gpc industries,0.5131731099411405
2730,bud industries,jag industries,0.5090659249797027
2731,bud industries,twin industries,0.5080184821887526
2732,bud industries,ideal industries,0.5058707632744893
2734,"bud industries, inc.",bud industries,0.9198211938768026
2735,"bud industries, inc.","marlow industries, inc.",0.5496940141497941
2736,"bud industries, inc.",jonard industries,0.5469351354711759
2737,"bud industries, inc.",c-ton industries,0.546232222676756
2738,"bud industries, inc.",ok industries,0.5398418304508527
2739,"bud industries, inc.",astro industries,0.5396287116855604
2740,"bud industries, inc.",electro industries,0.5204719302291878
2741,"bud industries, inc.",cec industries,0.5152894202970008
2742,"bud industries, inc.",cw industries,0.5148075929806342
2743,"bud industries, inc.",moons industries,0.5074531568282207
2744,"bud industries, inc.",iac industries,0.5041250388965103
2749,bulgin,bulgin components plc,0.5654442222524432
2750,bulgin,bulgin power source,0.5639490410066095
2751,bulgin,arcolectric (bulgin),0.553634785965273
2753,bulgin components plc,bulgin,0.5654442222524432
2755,bulgin power source,bulgin,0.5639490410066095
2757,burgess,saia-burgess,0.685367709671302
2760,burr-brown (texas instruments),texas instruments,0.6453891537772724
2761,burr-brown (texas instruments),burr-brown / ti,0.5571022901031919
2763,burr-brown / ti,burr-brown (texas instruments),0.5571022901031919
2766,bussmann / eaton,cooper bussmann / eaton,0.8069200339776708
2767,bussmann / eaton,bussmann (eaton),0.6891063698112594
2768,bussmann / eaton,eaton bussmann series,0.6580952158469004
2769,bussmann / eaton,cooper bussmann (eaton),0.5678744084096861
2771,bussmann (eaton),cooper bussmann (eaton),0.8240736601596389
2772,bussmann (eaton),bussmann / eaton,0.6891063698112594
2773,bussmann (eaton),eaton bussmann series,0.6180188833745853
2774,bussmann (eaton),cooper bussmann / eaton,0.5560537353423309
2776,"butler technologies, inc","ssi technologies, inc.",0.5453135035874077
2777,"butler technologies, inc",empower technologies,0.5073203795056099
2779,butterworth heinemann,eaton heinemann,0.5001202125178178
2783,byte brothers,brother,0.6578580670119327
2784,byte brothers,brothers electronics,0.508123452979797
2787,cable electronics,carol cable electronic.,0.7330890665495854
2788,cable electronics,nte electronics,0.6703217285862235
2789,cable electronics,sure electronics,0.5922963128516945
2790,cable electronics,jae electronics,0.5618267722176039
2791,cable electronics,keene electronics,0.5281620500709722
2792,cable electronics,tt electronics,0.5279451004266125
2793,cable electronics,pulse electronics,0.5101609123258251
2794,cable electronics,ac electronics,0.503241308425201
2795,cable electronics,"jae electronics, inc.",0.5006296244613867
2796,cable electronics,stackpole electronics,0.5002486501559177
2799,cables unlimited,db unlimited,0.6437860163240248
2800,cables unlimited,projects unlimited,0.6196806262067519
2802,caddock,"caddock electronics, inc.",0.7041833022715422
2803,caddock,caddy,0.5084246402402559
2805,"caddock electronics, inc.",caddock,0.7041833022715422
2807,caddy,caddock,0.5084246402402559
2809,cadeka microcircuits,dioo microcircuits,0.59986415531332
2810,cadeka microcircuits,"dioo microcircuits co,. ltd",0.5259196787118172
2813,caig laboratories,lps laboratories,0.6286012308561779
2814,caig laboratories,dielectric laboratories,0.5628381948866588
2816,cal controls,chemical controls,0.797943735239367
2817,cal controls,triton controls,0.5521300446954406
2818,cal controls,barry controls,0.5224871848244711
2819,cal controls,ge power controls,0.513105537661878
2822,"calex manufacturing co., inc",fox manufacturing,0.7054371052174446
2823,"calex manufacturing co., inc",pi manufacturing corp,0.6992037745837593
2824,"calex manufacturing co., inc",bes manufacturing,0.6341964274582018
2825,"calex manufacturing co., inc","judco manufacturing, inc.",0.6311802487059779
2826,"calex manufacturing co., inc",jst manufacturing,0.6222130986484672
2827,"calex manufacturing co., inc",dem manufacturing,0.6078571981956455
2828,"calex manufacturing co., inc",murata manufacturing,0.5883954790241664
2829,"calex manufacturing co., inc",eagle manufacturing,0.5832892908846671
2830,"calex manufacturing co., inc",leviton manufacturing,0.5764811099557787
2831,"calex manufacturing co., inc",hurst manufacturing,0.5672640379472926
2832,"calex manufacturing co., inc",johanson manufacturing,0.5523622611415103
2833,"calex manufacturing co., inc",zierick manufacturing,0.5492836369379419
2834,"calex manufacturing co., inc",hammond manufacturing,0.5492545332517614
2835,"calex manufacturing co., inc",andrew manufacturing,0.5425828195090326
2837,califia,califia lighting,0.6414954275143908
2839,califia lighting,califia lighting (bivar),0.7300620893417729
2840,califia lighting,califia,0.6414954275143908
2842,califia lighting (bivar),califia lighting,0.7300620893417729
2844,california eastern laboratories,cel (california eastern laboratories),0.8843316266736301
2845,california eastern laboratories,california eastern labs,0.8406499839789424
2847,california eastern labs,california eastern laboratories,0.8406499839789424
2848,california eastern labs,cel (california eastern laboratories),0.7434133677952592
2849,california eastern labs,california instruments,0.5150048784170476
2851,california instruments,hanna instruments,0.5301096759080477
2852,california instruments,california eastern labs,0.5150048784170476
2853,california instruments,dent instruments,0.5119310280466062
2856,calmark,calmark / pentair,0.5856333579848906
2857,calmark,zalman,0.5291016568702784
2859,calmark / pentair,calmark,0.5856333579848906
2860,calmark / pentair,pentair,0.5451831206621853
2862,calogic,dialogic,0.6938834833563738
2863,calogic,3alogics,0.6576196663222756
2864,calogic,datalogic,0.641630268687213
2865,calogic,gic,0.5404696415569242
2866,calogic,analogictech,0.5356179875095957
2868,cal test electronics,tt electronics,0.5958415967447468
2869,cal test electronics,fct electronics,0.5262082821998146
2871,cambion,cambion electronics ltd,0.6656377067669677
2873,cambion electronics ltd,cambion,0.6656377067669677
2875,cambridge,aim cambridge - cinch connectivity,0.5766216975792822
2876,cambridge,bridgetek,0.5725462587345067
2877,cambridge,bridgelux,0.5422259492115369
2878,cambridge,aim-cambridge / cinch connectivity solutions,0.518789883408953
2880,camden,camdenboss,0.6969686542626103
2881,camden,camdenboss ltd,0.6120852198435857
2882,camden,amd,0.5385107790155073
2884,camdenboss,camdenboss ltd,0.8782105423251337
2885,camdenboss,camden,0.6969686542626103
2887,camdenboss ltd,camdenboss,0.8782105423251337
2888,camdenboss ltd,camden,0.6120852198435857
2893,canare,anaren,0.763409107678105
2894,canare,planar,0.5198859637794173
2897,cannon,itt cannon,0.7214241821095059
2898,cannon,"itt cannon, llc",0.609037710346545
2901,capital advanced,"capital advanced technologies, inc.",0.8087386263674284
2902,capital advanced,amphenol advanced sensors,0.5055360481603559
2904,"capital advanced technologies, inc.",capital advanced,0.8087386263674284
2905,"capital advanced technologies, inc.",advanced analogic technologies,0.5395324644416886
2907,caplugs,permaplug,0.5541436291644799
2911,cardinal,cardinal components,0.6881480611242207
2913,cardinal components,cardinal,0.6881480611242207
2914,cardinal components,nic components,0.5653259884380414
2915,cardinal components,jkl components,0.5561610760417341
2916,cardinal components,ice components,0.5538702512625939
2917,cardinal components,star components,0.5096377217773695
2918,cardinal components,erg components,0.500927708586771
2922,carling,carling technologies,0.6395004458404221
2923,carling,carlisle,0.5533834817844038
2925,carling technologies,carling,0.6395004458404221
2926,carling technologies,kg technologies,0.6254212479006676
2927,carling technologies,viking technology,0.5077841760032501
2929,carlisle,carlisleit,0.8421646736664151
2930,carlisle,carling,0.5533834817844038
2932,carlisleit,carlisle,0.8421646736664151
2936,carol cable electronic.,cable electronics,0.7330890665495854
2937,carol cable electronic.,carol cable/general cable,0.6434929332193813
2939,carol cable/general cable,general cable,0.8253979991576401
2940,carol cable/general cable,carol cable electronic.,0.6434929332193813
2941,carol cable/general cable,optical cable,0.5681927648379398
2942,carol cable/general cable,bicc general cable indust,0.5268436476297222
2945,casco / amphenol,amphenol,0.597563045033191
2946,casco / amphenol,connex / amphenol,0.537900230159756
2947,casco / amphenol,fci / amphenol,0.5378316262722663
2948,casco / amphenol,pcd / amphenol,0.5340242821887046
2949,casco / amphenol,ltw / amphenol,0.5242297039753366
2952,catalyst / on semiconductor,catalyst semiconductor / on semiconductor,0.8805833188935132
2953,catalyst / on semiconductor,ami semiconductor / on semiconductor,0.6290431125059313
2954,catalyst / on semiconductor,on semiconductor,0.621778735151399
2955,catalyst / on semiconductor,sanyo semiconductor / on semiconductor,0.6110802195113748
2956,catalyst / on semiconductor,cmd / on semiconductor,0.5902991273076602
2957,catalyst / on semiconductor,pulsecore semiconductor / on semiconductor,0.5824150813071449
2958,catalyst / on semiconductor,aptina / on semiconductor,0.550977651090953
2959,catalyst / on semiconductor,union semiconductor,0.5269737705973291
2961,catalyst semiconductor / on semiconductor,catalyst / on semiconductor,0.8805833188935132
2962,catalyst semiconductor / on semiconductor,ami semiconductor / on semiconductor,0.8219944884157576
2963,catalyst semiconductor / on semiconductor,sanyo semiconductor / on semiconductor,0.7985216949871703
2964,catalyst semiconductor / on semiconductor,on semiconductor,0.7948912856317032
2965,catalyst semiconductor / on semiconductor,pulsecore semiconductor / on semiconductor,0.7610638719141439
2966,catalyst semiconductor / on semiconductor,union semiconductor,0.673691193222137
2967,catalyst semiconductor / on semiconductor,cmd / on semiconductor,0.6676780590175587
2968,catalyst semiconductor / on semiconductor,pulsecore semiconductor (on semiconductor),0.6514837242988705
2969,catalyst semiconductor / on semiconductor,lapis semiconductor / rohm semiconductor,0.6478659961952177
2970,catalyst semiconductor / on semiconductor,ween semiconductor,0.6342013851785161
2971,catalyst semiconductor / on semiconductor,qp semiconductor,0.6335186578603497
2972,catalyst semiconductor / on semiconductor,aptina / on semiconductor,0.6232021556940686
2973,catalyst semiconductor / on semiconductor,d3 semiconductor,0.622134416813312
2974,catalyst semiconductor / on semiconductor,semicoa semiconductors,0.6212896361416429
2975,catalyst semiconductor / on semiconductor,crystal semiconductor,0.615207472485128
2976,catalyst semiconductor / on semiconductor,ween semiconductors,0.6138192329416343
2977,catalyst semiconductor / on semiconductor,asi semiconductor,0.613181726843143
2978,catalyst semiconductor / on semiconductor,eic semiconductor,0.6120971616423015
2979,catalyst semiconductor / on semiconductor,torex semiconductor,0.6057275366930295
2980,catalyst semiconductor / on semiconductor,micrel semiconductor,0.6033529974314874
2981,catalyst semiconductor / on semiconductor,sensitron semiconductor,0.5940982822126473
2982,catalyst semiconductor / on semiconductor,national semiconductor,0.5900408614366781
2983,catalyst semiconductor / on semiconductor,ciclon semiconductor,0.5870208567538931
2984,catalyst semiconductor / on semiconductor,ixys semiconductor,0.5826086405905735
2985,catalyst semiconductor / on semiconductor,niko semiconductor,0.5824476200417734
2986,catalyst semiconductor / on semiconductor,rohm semiconductor,0.5778075001806491
2987,catalyst semiconductor / on semiconductor,national semiconductor / ti,0.574308409807982
2988,catalyst semiconductor / on semiconductor,nxp semiconductors,0.5725279761045202
2989,catalyst semiconductor / on semiconductor,connect one semiconductors,0.5657257052829324
2990,catalyst semiconductor / on semiconductor,central semiconductor,0.5650967273900145
2991,catalyst semiconductor / on semiconductor,concord semiconductor,0.5650558531562444
2992,catalyst semiconductor / on semiconductor,tempo semiconductor,0.564576851079749
2993,catalyst semiconductor / on semiconductor,fairchild / on semiconductor,0.5643363372393195
2994,catalyst semiconductor / on semiconductor,dialog semiconductor,0.56368017250117
2995,catalyst semiconductor / on semiconductor,triad semiconductor,0.5631826064555058
2996,catalyst semiconductor / on semiconductor,torex semiconductor ltd.,0.5626933859206343
2997,catalyst semiconductor / on semiconductor,"freescale semiconductor, inc. (nxp semiconductors)",0.5616593701526518
2998,catalyst semiconductor / on semiconductor,"d3 semiconductor, llc",0.5592058327937426
2999,catalyst semiconductor / on semiconductor,"akm semiconductor, inc.",0.5589944332126447
3000,catalyst semiconductor / on semiconductor,taiwan semiconductor,0.5575290091124815
3001,catalyst semiconductor / on semiconductor,teridian semiconductor,0.5575051960863034
3002,catalyst semiconductor / on semiconductor,indie semiconductor,0.5564732324578682
3003,catalyst semiconductor / on semiconductor,rabbit semiconductor,0.5509176027438201
3004,catalyst semiconductor / on semiconductor,will semiconductor ltd,0.5492506213675574
3005,catalyst semiconductor / on semiconductor,valens semiconductor,0.5467453539290204
3006,catalyst semiconductor / on semiconductor,dallas semiconductor,0.5446061766393928
3007,catalyst semiconductor / on semiconductor,inova semiconductors,0.5389214765484371
3008,catalyst semiconductor / on semiconductor,lapis semiconductor,0.5367408898371273
3009,catalyst semiconductor / on semiconductor,genesic semiconductor,0.5366133963896451
3010,catalyst semiconductor / on semiconductor,qspeed semiconductor,0.5348002680728976
3011,catalyst semiconductor / on semiconductor,triquint semiconductor,0.5345847750388645
3012,catalyst semiconductor / on semiconductor,lattice semiconductor,0.5312140456650056
3013,catalyst semiconductor / on semiconductor,nordic semiconductor,0.5287283327623754
3014,catalyst semiconductor / on semiconductor,diotec semiconductor ag,0.5278300662142097
3015,catalyst semiconductor / on semiconductor,seiko semiconductors,0.526943179777297
3016,catalyst semiconductor / on semiconductor,hynix semiconductor,0.5266986024703785
3017,catalyst semiconductor / on semiconductor,magnum semiconductor,0.5251419415120843
3018,catalyst semiconductor / on semiconductor,giantec semiconductor inc,0.5211072960376031
3019,catalyst semiconductor / on semiconductor,cypress semiconductor,0.5189890724189383
3020,catalyst semiconductor / on semiconductor,cmd (on semiconductor),0.517211123049214
3021,catalyst semiconductor / on semiconductor,samsung semiconductor,0.5128241009763077
3022,catalyst semiconductor / on semiconductor,general semiconductor / vishay,0.5094835051509278
3023,catalyst semiconductor / on semiconductor,tf semiconductor solutions,0.5091863603360911
3024,catalyst semiconductor / on semiconductor,"advanced semiconductor, inc.",0.5082452626435
3025,catalyst semiconductor / on semiconductor,"ween semiconductors co., ltd",0.5076517210156937
3026,catalyst semiconductor / on semiconductor,philips semiconductors,0.5073728406491856
3027,catalyst semiconductor / on semiconductor,zarlink semiconductor,0.5046579860370619
3028,catalyst semiconductor / on semiconductor,"trigence semiconductor, inc",0.5035764501852393
3029,catalyst semiconductor / on semiconductor,"resurgent semiconductor, llc",0.5006630871500798
3030,catalyst semiconductor / on semiconductor,plessey semiconductors,0.5000616305921335
3036,cde mallory,mallory,0.7465128322645265
3041,c&d technologies / murata,c&d technologies (murata power solutions),0.59612792556901
3043,c&d technologies (murata power solutions),murata power solutions,0.7062818842124403
3044,c&d technologies (murata power solutions),cirronet / rfm (murata power solutions),0.5975048808222189
3045,c&d technologies (murata power solutions),c&d technologies / murata,0.59612792556901
3047,cebek,ebe,0.5341635441429127
3049,cec industries,wintec industries,0.7695675099458441
3050,cec industries,iac industries,0.6865686227598455
3051,cec industries,gpc industries,0.6617725569674477
3052,cec industries,c-ton industries,0.6138772655085307
3053,cec industries,astro industries,0.6098730432665261
3054,cec industries,ok industries,0.6066954912698367
3055,cec industries,electro industries,0.5849268352154954
3056,cec industries,micropac industries,0.5844004380075869
3057,cec industries,cw industries,0.5785610301298477
3058,cec industries,rowe industries,0.555983597942931
3059,cec industries,bud industries,0.5441918669720787
3060,cec industries,jag industries,0.5417232069562986
3061,cec industries,twin industries,0.54060856926406
3062,cec industries,ideal industries,0.5383230712159993
3063,cec industries,desco industries,0.5309794685951892
3064,cec industries,lamb industries,0.5282288041283532
3065,cec industries,d&b industrial / rowe industries,0.5278126124170569
3066,cec industries,ftz industries,0.520710986471416
3067,cec industries,cooper industries,0.5163019377656292
3068,cec industries,"bud industries, inc.",0.5152894202970008
3069,cec industries,moons industries,0.5140359488241047
3073,cel,celduc,0.5034272257272868
3075,cel (california eastern laboratories),california eastern laboratories,0.8843316266736301
3076,cel (california eastern laboratories),california eastern labs,0.7434133677952592
3078,celduc,celduc relais,0.5726317121165607
3079,celduc,cel,0.5034272257272868
3081,celduc relais,celduc,0.5726317121165607
3083,celestion,elesta,0.5435675869246585
3085,"centralite systems, inc",powerlite systems,0.5308371138471465
3087,central semiconductor,national semiconductor,0.6604570068086197
3088,central semiconductor,on semiconductor,0.6472200044103095
3089,central semiconductor,micrel semiconductor,0.6211885810409945
3090,central semiconductor,crystal semiconductor,0.6106527559214593
3091,central semiconductor,ami semiconductor / on semiconductor,0.6050836339829637
3092,central semiconductor,sanyo semiconductor / on semiconductor,0.5878049254907999
3093,central semiconductor,qp semiconductor,0.5721275625919335
3094,central semiconductor,general semiconductor / vishay,0.5680251839713747
3095,central semiconductor,national semiconductor / ti,0.5662272878663995
3096,central semiconductor,catalyst semiconductor / on semiconductor,0.5650967273900145
3097,central semiconductor,d3 semiconductor,0.561846510879584
3098,central semiconductor,semicoa semiconductors,0.5610835936385364
3099,central semiconductor,pulsecore semiconductor / on semiconductor,0.5602316071467799
3100,central semiconductor,asi semiconductor,0.5537613809031859
3101,central semiconductor,eic semiconductor,0.5527819154413083
3102,central semiconductor,union semiconductor,0.5485359129354476
3103,central semiconductor,lapis semiconductor / rohm semiconductor,0.5480074249688365
3104,central semiconductor,torex semiconductor,0.5470295386933842
3105,central semiconductor,pulsecore semiconductor (on semiconductor),0.5420768468005939
3106,central semiconductor,will semiconductor ltd,0.5373590009942938
3107,central semiconductor,ween semiconductor,0.5348757702737076
3108,central semiconductor,ixys semiconductor,0.5261509781130423
3109,central semiconductor,niko semiconductor,0.5260055612528296
3110,central semiconductor,rohm semiconductor,0.5218150919851278
3111,central semiconductor,ween semiconductors,0.5176857741111015
3112,central semiconductor,seoul semiconductor,0.5171449863931986
3113,central semiconductor,nxp semiconductors,0.5170471799373236
3114,central semiconductor,general semiconductor (vishay),0.5140249539086058
3115,central semiconductor,concord semiconductor,0.5102991427063087
3116,central semiconductor,tempo semiconductor,0.5098665583031478
3117,central semiconductor,dialog semiconductor,0.5090567723193798
3118,central semiconductor,triad semiconductor,0.5086074228875955
3119,central semiconductor,indie semiconductor,0.5025482204566036
3121,central / vishay,spectrol / vishay,0.5723149888255391
3122,central / vishay,vishay,0.5385976633778856
3123,central / vishay,esta / vishay,0.5109008208793813
3124,central / vishay,vitramon / vishay,0.5059489527370429
3125,central / vishay,techno / vishay,0.5024961146650582
3127,centronic,intronics,0.6203322239976803
3128,centronic,n-tron,0.6108580659979752
3129,centronic,tronics,0.5229532787318033
3131,century,century electronics,0.694309401607464
3132,century,century container,0.621297126297386
3134,century container,century,0.621297126297386
3135,century container,century electronics,0.5052282682679393
3137,century electronics,century,0.694309401607464
3138,century electronics,century container,0.5052282682679393
3140,ceramicro technology corp,micron technology,0.5183737227758632
3141,ceramicro technology corp,amic technology,0.5018418038014886
3143,cera-mite / vishay,vishay / cera-mite,0.6827187146030813
3144,cera-mite / vishay,dale / vishay,0.5627987592017498
3145,cera-mite / vishay,vishay,0.5049412901225592
3147,cermetek microelectronics,elan microelectronics,0.5567208845924937
3148,cermetek microelectronics,rda microelectronics,0.5559238112864227
3149,cermetek microelectronics,stmicroelectronics,0.5197950090176066
3152,cgs resistors / te connectivity,te connectivity's cgs resistors,0.7977879928622027
3153,cgs resistors / te connectivity,cgs - te connectivity,0.7399675937117683
3154,cgs resistors / te connectivity,neohm resistors / te connectivity,0.7253774319278973
3155,cgs resistors / te connectivity,holsworthy resistors / te connectivity,0.6408460469846353
3156,cgs resistors / te connectivity,amp connectors / te connectivity,0.5922708744672185
3157,cgs resistors / te connectivity,elcon connectors / te connectivity,0.5861726086055714
3158,cgs resistors / te connectivity,te connectivity's neohm resistors,0.5583841278438689
3159,cgs resistors / te connectivity,te connectivity,0.5488448831549553
3160,cgs resistors / te connectivity,deutsch connectors / te connectivity,0.5377782773516433
3161,cgs resistors / te connectivity,hts - te connectivity,0.5246077468314053
3163,cgs - te connectivity,te connectivity,0.7417147559150287
3164,cgs - te connectivity,cgs resistors / te connectivity,0.7399675937117683
3165,cgs - te connectivity,hts - te connectivity,0.7089604346048565
3166,cgs - te connectivity,amp connectors / te connectivity,0.6584040432777313
3167,cgs - te connectivity,elcon connectors / te connectivity,0.6551180622414997
3168,cgs - te connectivity,elcon - te connectivity,0.647343229236016
3169,cgs - te connectivity,amp - te connectivity,0.6461164631376175
3170,cgs - te connectivity,amtronics - te connectivity,0.6441621717214601
3171,cgs - te connectivity,citec / te connectivity,0.6315025307544603
3172,cgs - te connectivity,citec - te connectivity,0.6315025307544603
3173,cgs - te connectivity,nanonics - te connectivity,0.6299826447248635
3174,cgs - te connectivity,aet - te connectivity,0.6281407036867676
3175,cgs - te connectivity,ma-com - te connectivity,0.6186084523451378
3176,cgs - te connectivity,oeg - te connectivity,0.6120766642527553
3177,cgs - te connectivity,oeg / te connectivity,0.6120766642527553
3178,cgs - te connectivity,cii - te connectivity,0.6100312696954581
3179,cgs - te connectivity,cii / te connectivity,0.6100312696954581
3180,cgs - te connectivity,corcom - te connectivity,0.6010960233810858
3181,cgs - te connectivity,corcom / te connectivity,0.6010960233810858
3182,cgs - te connectivity,quad - te connectivity,0.6005036304684771
3183,cgs - te connectivity,deutsch connectors / te connectivity,0.5978267840939606
3184,cgs - te connectivity,simel - te connectivity,0.5922989321438692
3185,cgs - te connectivity,axicom / te connectivity,0.5879839061478178
3186,cgs - te connectivity,axicom - te connectivity,0.5879839061478178
3187,cgs - te connectivity,powersystems - te connectivity,0.5789228644229997
3188,cgs - te connectivity,te connectivity's cgs resistors,0.5775809239685119
3189,cgs - te connectivity,q-cee's / te connectivity,0.5767913232340465
3190,cgs - te connectivity,neohm - te connectivity,0.5710394706812778
3191,cgs - te connectivity,augat - te connectivity,0.5622181392749606
3192,cgs - te connectivity,crompton - te connectivity,0.5597492139150432
3193,cgs - te connectivity,agastat - te connectivity,0.5539491156025327
3194,cgs - te connectivity,agastat / te connectivity,0.5539491156025327
3195,cgs - te connectivity,hartman - te connectivity,0.553207626012796
3196,cgs - te connectivity,midtex - te connectivity,0.550448902991833
3197,cgs - te connectivity,sensor solutions - te connectivity,0.546401355369749
3198,cgs - te connectivity,te connectivity amp connectors,0.5450367765029799
3199,cgs - te connectivity,oeg relays / te connectivity,0.5397739527131293
3200,cgs - te connectivity,raychem - te connectivity,0.5365926652417896
3201,cgs - te connectivity,raychem / te connectivity,0.5365926652417896
3202,cgs - te connectivity,buchanan / te connectivity,0.5358405672308872
3203,cgs - te connectivity,buchanan - te connectivity,0.5358405672308872
3204,cgs - te connectivity,polamco / te connectivity,0.5282505065198659
3205,cgs - te connectivity,nevalo - te connectivity,0.5282135249159922
3206,cgs - te connectivity,sigmainductors - te connectivity,0.5278305485652676
3207,cgs - te connectivity,sigma inductors / te connectivity,0.527349068162377
3208,cgs - te connectivity,schrack - te connectivity,0.5255882314215037
3209,cgs - te connectivity,kilovac - te connectivity,0.5247330498419044
3210,cgs - te connectivity,kilovac / te connectivity,0.5247330498419044
3211,cgs - te connectivity,axicom relays / te connectivity,0.5230977796043467
3212,cgs - te connectivity,te connectivity's elcon connectors,0.5219995976190608
3213,cgs - te connectivity,microdot - te connectivity,0.5175731654213719
3214,cgs - te connectivity,greenpar - te connectivity,0.5147379282419279
3215,cgs - te connectivity,corcom filters / te connectivity,0.5044531772299412
3216,cgs - te connectivity,te connectivity's cii,0.5030220429206292
3217,cgs - te connectivity,agastat relays / te connectivity,0.5004046864462861
3219,channel master,channel vision,0.5146524897809291
3220,channel master,channel plus,0.5130478770581992
3222,channel plus,channel master,0.5130478770581992
3223,channel plus,channel vision,0.5020344043703288
3225,channel vision,channel master,0.5146524897809291
3226,channel vision,vision,0.5052517525475417
3227,channel vision,channel plus,0.5020344043703288
3235,chelsio communications,telex communications,0.5858987972895038
3236,chelsio communications,wj communications,0.5731565991661534
3237,chelsio communications,l-3 communications,0.5731565991661534
3238,chelsio communications,talon communications,0.567185882152535
3239,chelsio communications,axis communications,0.5556742311388121
3240,chelsio communications,global communications,0.5276577010730563
3241,chelsio communications,alpha communications,0.5260018244423346
3242,chelsio communications,bogen communications,0.5249645754312922
3243,chelsio communications,yitran communications,0.5246230370594206
3244,chelsio communications,"talon communications, inc.",0.5224710272291166
3245,chelsio communications,entropic communications,0.5118195884834171
3247,chemical controls,cal controls,0.797943735239367
3248,chemical controls,chemi-con,0.5376618279924774
3250,chemi-con,united chemi-con,0.6155283277761975
3251,chemi-con,nippon chemi-con,0.5606052705887581
3252,chemi-con,chemical controls,0.5376618279924774
3254,chemtronics,itw chemtronics (chemtronics),0.8350526418392352
3255,chemtronics,tronics,0.5053325711081049
3257,cherry,cherry americas,0.5876307045455763
3258,cherry,"cherry americas, llc",0.51004075086442
3260,cherry americas,"cherry americas, llc",0.8679613691371731
3261,cherry americas,cherry,0.5876307045455763
3263,"cherry americas, llc",cherry americas,0.8679613691371731
3264,"cherry americas, llc",cherry,0.51004075086442
3268,chicago miniature,chicago miniature lighting,0.8229978329609172
3270,chicago miniature lighting,chicago miniature,0.8229978329609172
3275,chip quik,"chip quik, inc.",0.8516066106523965
3277,"chip quik, inc.",chip quik,0.8516066106523965
3282,ch products,tele products,0.6320846671875332
3283,ch products,kic products,0.5966986746184055
3284,ch products,test products,0.5913963650160369
3285,ch products,thomas research products,0.5754344177229074
